train/id08053/CtOJ9g1cdQI/00130.npy,30,69
train/id04523/_slXkqJJJg0/00273.npy,113,0
train/id08335/We7FgMFOWHo/00155.npy,36,50
train/id08546/IN5pMJMsJ1k/00111.npy,48,34
train/id08376/WkGz07N_ugs/00153.npy,3,93
train/id04705/VD2n5cWnvNs/00175.npy,10,98
train/id08065/Uqv60Yo2hSI/00190.npy,16,77
train/id08041/_Kr0g55wbIA/00293.npy,73,21
train/id04199/J6UZRjEV0Nk/00130.npy,0,127
train/id02667/KvwlSjrLaV4/00147.npy,23,138
train/id07672/4SojkXAdeHI/00030.npy,2,59
train/id07357/Z_mts9mIZ7k/00262.npy,0,98
train/id03493/iFTdTHzf7S4/00336.npy,3,163
train/id01681/VbttQF8-WWQ/00302.npy,46,82
train/id08066/FDMpYboySTo/00065.npy,4,99
train/id08704/4KovCtkHav4/00044.npy,18,81
train/id02294/hH4Kx0VnD5U/00438.npy,41,270
train/id07837/Ju1s_AgO4EA/00141.npy,193,58
train/id02593/lubN9WdOOKM/00400.npy,10,36
train/id06362/Zz-w-RDachQ/00340.npy,11,86
train/id01857/6Rf85XYO7KI/00066.npy,11,104
train/id08853/9Uo_RcmwV4o/00094.npy,51,2
train/id07982/b_i2DDUwlHU/00225.npy,0,80
train/id06203/NdJy5IzLOeQ/00147.npy,0,54
train/id04586/8XC3Kn4ehTM/00108.npy,19,38
train/id02239/4CzDB_-mMfw/00072.npy,42,46
train/id01057/fUNLDqcXG-Q/00344.npy,60,184
train/id07955/3SmfVfBiE8M/00034.npy,30,77
train/id02343/pyLIkpxj5QQ/00344.npy,2,24
train/id03269/PJEreV5LfKM/00246.npy,94,3
train/id05241/Dj1oF7eS6rg/00160.npy,13,107
train/id05057/dAfdPFWiF9U/00361.npy,40,112
train/id08647/JmcrGU4R0qE/00165.npy,19,72
train/id01056/w8kyfhABWug/00419.npy,8,95
train/id08904/Q4InyGue3xY/00238.npy,66,26
train/id00078/Qt3ZaazWVyg/00241.npy,4,120
train/id02578/ugGqSHnaPok/00322.npy,14,67
train/id03942/KdIzp4IXsN0/00226.npy,0,96
train/id03696/YLrWR_hxt70/00274.npy,45,67
train/id06005/mKPUw0HRAh0/00376.npy,86,11
train/id04738/JbwGs4uLpbI/00173.npy,13,77
train/id06617/J8KAld_9QnM/00183.npy,24,75
train/id01111/EHVwYi5KlaA/00079.npy,110,16
train/id06988/6rMpVe4koVM/00218.npy,121,25
train/id09032/0hG6XOKSOW8/00061.npy,19,61
train/id01840/G-h5bs2vXO0/00087.npy,32,33
train/id06798/tRAQkLmNQ3w/00349.npy,70,121
train/id04684/Ld6m-lYeNgg/00176.npy,13,31
train/id03748/YEVB1EPzcsU/00237.npy,56,71
train/id08853/9Uo_RcmwV4o/00070.npy,7,152
train/id06239/8lTvn4_D53g/00062.npy,18,41
train/id00282/opQP0BOi6EI/00333.npy,54,40
train/id02281/xA9oshztfeE/00472.npy,11,79
train/id04961/dbj7NaMnTYw/00267.npy,1,38
train/id00943/FJ0z1xoWGQ4/00260.npy,6,95
train/id01054/hfgssjBDJ00/00268.npy,24,44
train/id07158/9wtoGDD4wYs/00086.npy,67,24
train/id04534/F4eN1I1NYdw/00103.npy,3,82
train/id03502/CSMBbIYrNqk/00111.npy,6,76
train/id02987/Oc46um9t8i8/00268.npy,61,35
train/id00568/aCYpgyFlBwQ/00249.npy,32,43
train/id04615/mJGvoxI4_Qs/00350.npy,104,11
train/id07293/nN55T7wkuC8/00232.npy,6,138
train/id01648/RJB7rZldFWE/00200.npy,15,125
train/id04961/dbj7NaMnTYw/00258.npy,27,2
train/id06597/Zqk_-zZeC_E/00270.npy,14,83
train/id07670/_Ssx-OeTpGg/00235.npy,53,20
train/id05066/nxMHEN-lqqY/00370.npy,67,29
train/id03445/PquZ6utlPAg/00139.npy,39,35
train/id08739/nzPyIOpJPlI/00416.npy,1,137
train/id01694/j5lIy_PxhSs/00335.npy,23,41
train/id09232/oW6LjIdqv2U/00438.npy,46,3
train/id05710/4MC63CF7fIw/00035.npy,12,178
train/id07719/Ke0hwvkeH94/00117.npy,31,3
train/id08377/BkLC9VF7sho/00155.npy,138,9
train/id01916/wVb3atz60vM/00437.npy,45,27
train/id01355/UOQsQVFVl5s/00181.npy,85,61
train/id01570/aF1cWxUiUw4/00231.npy,44,97
train/id05978/yVagtqUhecM/00472.npy,34,34
train/id08714/QLZCOzFDvWs/00258.npy,1,88
train/id00943/FJ0z1xoWGQ4/00220.npy,36,5
train/id02318/cNs28ZNcQ5E/00224.npy,75,0
train/id00078/8CSAglp73BE/00073.npy,126,34
train/id03994/DcdG0FSTnhw/00138.npy,16,181
train/id06948/w55lanCs0wk/00468.npy,1,136
train/id07165/HEFNhFuZrBE/00156.npy,35,112
train/id06663/yLKCkm451dc/00452.npy,40,120
train/id07164/PVXuYl6p4IU/00180.npy,36,116
train/id08042/1snW2drmvgs/00045.npy,25,48
train/id04518/hmSkqvvtgBc/00341.npy,30,67
train/id08546/PnfAdy3j4ZE/00176.npy,33,29
train/id05875/Ao5qQZGLGsg/00081.npy,17,18
train/id08569/_qguQK_EjZE/00293.npy,2,93
train/id05856/AUNdbkFYGBY/00088.npy,37,69
train/id08317/U22rSMX_cm0/00128.npy,44,12
train/id08243/Ytkv7ZIFjAU/00307.npy,27,66
train/id01286/UoY-O0Sx7j8/00175.npy,11,85
train/id06038/mVF3kjZWVVk/00417.npy,30,22
train/id00262/YZZCv9yO00o/00231.npy,92,18
train/id01504/1RimY4hPMgI/00040.npy,83,43
train/id05935/1GeIo79zhwY/00001.npy,41,49
train/id01677/_6f1M8wG82k/00158.npy,14,93
train/id02667/lpwRSwhfHHg/00402.npy,50,89
train/id07276/8OwQWU9bgss/00019.npy,28,73
train/id01658/P_zSsoGnHck/00204.npy,58,105
train/id04221/Q0wn_Oj6Reg/00156.npy,22,128
train/id05293/CbRSqf3Qens/00060.npy,16,63
train/id06771/ZdKutHUPf6g/00283.npy,24,36
train/id06586/mgVh-7BgbKs/00348.npy,51,116
train/id06323/HvMHI_lSNME/00267.npy,91,136
train/id03992/qgfe6BjEkZs/00330.npy,23,93
train/id02239/zCLck_3bK-w/00428.npy,19,32
train/id03713/7cuQyAuJxZQ/00101.npy,7,72
train/id04968/fpAVuoRnPe4/00326.npy,13,87
train/id00076/wv0CSu4x3QQ/00358.npy,17,58
train/id06364/_5_vwQYrOp4/00316.npy,0,55
train/id03240/F2iBENWJV68/00060.npy,32,25
train/id04134/zoz43kblMKw/00384.npy,86,14
train/id00187/4QCHn_a-SQE/00066.npy,20,28
train/id08348/8uueiOX1Zxc/00071.npy,22,68
train/id08568/m8dySyQ4pG0/00326.npy,19,99
train/id08917/5myd0ODMeZw/00024.npy,72,7
train/id04257/z0x8yMSg1I4/00462.npy,13,61
train/id02733/4wUMmiZq7bM/00076.npy,0,5
train/id05573/S0z8Jw17CV0/00318.npy,79,8
train/id07560/PtO3mz5YQ5s/00171.npy,21,79
train/id00996/fxFK9L4gncs/00265.npy,4,139
train/id02438/HFLrzH5mPuM/00131.npy,45,167
train/id05777/l9joexNeLiU/00313.npy,74,26
train/id04715/idNP367uWok/00282.npy,49,52
train/id09016/6I_lLzwgvkM/00072.npy,3,91
train/id03939/KUIaNy4xukk/00210.npy,2,105
train/id06496/HGYYrKI-h6E/00168.npy,51,34
train/id01764/UabrZbH8lI8/00225.npy,53,30
train/id02214/aYaErqMNY18/00246.npy,43,58
train/id00943/FJ0z1xoWGQ4/00081.npy,18,55
train/id02455/OE2Cdw99lso/00187.npy,23,45
train/id00282/INxfHMj9jjE/00095.npy,6,65
train/id04526/DnHVQ7Hxo80/00117.npy,48,53
train/id05241/Dj1oF7eS6rg/00164.npy,16,94
train/id02102/cozyh3zXkoo/00311.npy,3,124
train/id04320/K5Q6luNuZhE/00153.npy,49,58
train/id08064/YBzVAt3j9vc/00313.npy,201,106
train/id01504/1RimY4hPMgI/00062.npy,13,300
train/id07272/aPLz4lCIaXA/00305.npy,6,121
train/id01225/pvD3OE5eHJ4/00449.npy,13,38
train/id06588/CwCGTQwJ9XE/00105.npy,80,7
train/id00272/U5kKXE7gw1U/00183.npy,79,22
train/id06445/T0Dmxm0HWkM/00235.npy,8,89
train/id03994/DcdG0FSTnhw/00146.npy,6,99
train/id05907/B34oUUmOyVc/00054.npy,7,81
train/id01040/5sWppeJ8LaE/00022.npy,25,84
train/id02297/xnhbLljUvRE/00491.npy,16,60
train/id08343/Evqye-S4UvE/00087.npy,23,56
train/id03199/oRwm7hQiTVI/00369.npy,4,24
train/id08377/QyRPU_8lBz8/00304.npy,44,100
train/id02733/t-7kjzR_WvQ/00470.npy,30,49
train/id00350/oanixyCDcs8/00424.npy,25,54
train/id08122/rcGt88k2Mso/00468.npy,57,20
train/id01163/QTHr-dw_FvM/00223.npy,27,23
train/id03522/Pg_nJY_RpbQ/00139.npy,33,29
train/id08080/G9XtysFHLeA/00066.npy,5,115
train/id07708/j0lI0wR1fbk/00362.npy,22,119
train/id07844/S2ex6T887_8/00180.npy,105,7
train/id04988/47te79Vkv0M/00025.npy,0,137
train/id03923/60RTTRLebD0/00116.npy,36,83
train/id04086/w2y-XzwjPzQ/00465.npy,16,117
train/id02299/sV8kOfGy2ag/00451.npy,126,3
train/id07800/X93Wp4ksuJY/00187.npy,20,65
train/id02457/iDANloHTwEw/00247.npy,138,112
train/id05496/zANkcC925kU/00493.npy,0,109
train/id08837/o2qIq014z9k/00440.npy,3,104
train/id05496/zANkcC925kU/00466.npy,63,43
train/id09033/GE1o3HAU9wI/00157.npy,20,31
train/id07161/sKRbocpotd8/00447.npy,91,9
train/id02260/TM9NWmwBgm4/00192.npy,3,111
train/id06584/D3SSw49LCm0/00114.npy,12,83
train/id07349/WJkAAy52EUQ/00262.npy,74,18
train/id03923/YjXA47uiZtg/00224.npy,0,131
train/id06351/aiZVaY-28Ms/00261.npy,1,58
train/id05288/qACxZo7k-QQ/00458.npy,39,0
train/id03215/29U-u6eatlc/00007.npy,58,24
train/id03334/FBQxRh-vsFA/00049.npy,99,36
train/id01758/jJtS1XL5Dos/00411.npy,6,69
train/id01111/EHVwYi5KlaA/00080.npy,121,3
train/id00978/m-cXlo0aJ5M/00278.npy,68,28
train/id05851/fyADI7MScNA/00314.npy,109,26
train/id07351/Ro7kh6UgWiw/00290.npy,9,179
train/id08362/liwUR7MIM7E/00377.npy,7,161
train/id08518/4Bpez-v16U4/00037.npy,30,125
train/id08928/pfttuRNoXy8/00355.npy,84,72
train/id02457/iDANloHTwEw/00250.npy,67,135
train/id00062/gFIkd4hYqp8/00353.npy,3,108
train/id08658/4Ws-dGIQmec/00018.npy,20,102
train/id05293/w2BcAhVY7kU/00385.npy,19,71
train/id01193/m7uV1XlDFgk/00381.npy,0,95
train/id05453/x-DO_Nd2grc/00439.npy,30,91
train/id08647/FiB0mF4bc4s/00148.npy,21,7
train/id04705/8PgY43tYJrw/00002.npy,8,101
train/id09051/6ACKWI70Mw8/00018.npy,46,43
train/id00708/T72vgAEX66M/00161.npy,104,0
train/id03267/Q6v2Q4YJjYQ/00283.npy,89,38
train/id02477/AKx1Kh-d05g/00081.npy,51,74
train/id04705/VD2n5cWnvNs/00191.npy,0,123
train/id06507/bLlF6hYLo-4/00240.npy,26,83
train/id01262/D3N5wP7McUM/00233.npy,32,78
train/id02249/btECENIiVqU/00253.npy,1,70
train/id01750/krg9ZygCqkg/00360.npy,57,44
train/id00741/IwXL1l_-Kt4/00112.npy,29,132
train/id04086/5nY9P6tAvgg/00033.npy,17,91
train/id07956/8ZASwEDw2JY/00047.npy,148,194
train/id02361/8s41ntotMZ8/00044.npy,119,185
train/id08933/SnIV_Ja49rk/00272.npy,4,105
train/id06362/Zz-w-RDachQ/00332.npy,2,158
train/id00015/J1G5blmWI-8/00164.npy,73,35
train/id05832/5kuLjxj_m28/00031.npy,26,90
train/id06866/_ZOFpAaw220/00323.npy,22,118
train/id07181/g7c3ooPvAvk/00355.npy,51,98
train/id05777/l9joexNeLiU/00311.npy,61,46
train/id00876/Z2D-yadOn5s/00307.npy,104,47
train/id04537/JV1h2_TZ_wk/00179.npy,2,128
train/id00620/M28tr2eOI1Y/00133.npy,30,71
train/id05591/_GKG_cC4g7A/00249.npy,173,6
train/id09147/Je926AHXFGg/00084.npy,2,245
train/id03430/OP9QDGUIdQo/00190.npy,41,15
train/id00086/4Ubmlpsk9Us/00017.npy,53,38
train/id07010/JeUtTHldjBA/00115.npy,7,82
train/id06696/1P29BF8h5Hc/00009.npy,41,65
train/id00978/m-cXlo0aJ5M/00323.npy,28,66
train/id04705/M3FcgG6ceGs/00085.npy,5,78
train/id02116/pKvfVsXTrRo/00340.npy,31,100
train/id09192/vL6pBKU9Ptw/00399.npy,33,93
train/id05060/rXbV0RA9RR0/00432.npy,80,12
train/id01387/cozp-HM0Q6U/00307.npy,72,66
train/id04538/McK8bPR8pzU/00177.npy,90,10
train/id02438/4bxKauxq4dE/00018.npy,56,27
train/id03201/DvpgD8dUt6I/00101.npy,1,120
train/id06948/MWWG-6TUpWQ/00137.npy,34,88
train/id09171/tNNs-iOL0gk/00455.npy,3,79
train/id04752/j4GmOpnYhLM/00380.npy,37,60
train/id03748/YEVB1EPzcsU/00229.npy,20,43
train/id06360/wPHXA6I2E7Y/00447.npy,28,6
train/id08781/U4EM_IW0D28/00354.npy,6,115
train/id01225/D0MTcNjchr4/00164.npy,28,66
train/id04064/erRr0OB7Gqs/00295.npy,69,102
train/id06289/AmeIZJRLxls/00082.npy,73,109
train/id05664/F_IsYzYxli4/00127.npy,6,100
train/id02008/i6-TeJFV69Y/00432.npy,21,77
train/id05186/UX8kYzeKhdg/00118.npy,81,31
train/id01265/vrXm8wycYk4/00447.npy,8,35
train/id07077/oi72_HHDWY4/00339.npy,21,25
train/id04081/LvD1_6X49eM/00252.npy,16,45
train/id05998/zH0ITC1FO_0/00485.npy,37,25
train/id06725/XNbS84SPxow/00265.npy,5,1
train/id04968/fpAVuoRnPe4/00327.npy,6,198
train/id04855/dmvTzY7DYF0/00410.npy,62,78
train/id00967/zXmuLMjuflo/00498.npy,71,72
train/id00513/QU2z0ASRvZo/00207.npy,5,45
train/id06584/D3SSw49LCm0/00115.npy,59,47
train/id00816/wQ3jDWIz17M/00476.npy,67,42
train/id03727/ZiD8t0SUhjs/00320.npy,57,10
train/id06360/6Nd51Cq3deA/00033.npy,9,91
train/id06958/krqXpO6HbZM/00259.npy,78,3
train/id03755/4wGUd3oTn7o/00039.npy,5,82
train/id04780/kFas37g1tPc/00358.npy,4,186
train/id04221/Npw7L0DGnOU/00122.npy,191,17
train/id01010/FCxcF7-PmP8/00094.npy,24,94
train/id01904/0t6hbfyXsq8/00027.npy,1,131
train/id00942/rBC5o9uVDM0/00412.npy,36,40
train/id05480/sU4FrcJR3mA/00383.npy,24,58
train/id06958/etFCJU7LZEc/00234.npy,14,97
train/id08834/5p6WhuPsJ4c/00019.npy,1,135
train/id01040/AlK2fcsfBts/00086.npy,6,107
train/id02067/T3LoZOodjkc/00299.npy,0,112
train/id01411/WSfPNioFcqY/00314.npy,29,33
train/id03896/gWNUEWbMrQw/00228.npy,46,12
train/id07623/xVANRroxuOo/00386.npy,32,118
train/id05506/xF3jL-LRN0g/00419.npy,115,34
train/id03918/Bp-3c4Byhuc/00094.npy,25,87
train/id06415/TyOc3DHYMJc/00240.npy,20,107
train/id07434/qsRk0pwGusA/00362.npy,0,105
train/id07856/NFqZ-v0kd4Y/00126.npy,9,76
train/id08064/GdIo1RqhHrU/00117.npy,7,4
train/id05693/n-qLWtEWWd4/00342.npy,76,48
train/id01806/OQJ29U1lZ_0/00178.npy,48,37
train/id02156/HDBgXPNM974/00171.npy,19,82
train/id01713/mZce3tZCtJo/00325.npy,7,49
train/id05454/hvTD1tmABcs/00353.npy,1,90
train/id06212/SZ4Jx_7brjY/00343.npy,1,110
train/id02534/vN_u1WJsK8w/00463.npy,74,3
train/id00806/5lkFjFlWtZU/00087.npy,42,84
train/id05832/5kuLjxj_m28/00034.npy,20,65
train/id01678/nWCyg5ZhfB0/00381.npy,10,80
train/id07578/cjo5S9iUNyw/00378.npy,26,28
train/id06617/hlLvAOn7Ytw/00393.npy,16,87
train/id05066/UJcym2iXK9k/00233.npy,38,66
train/id03014/uHI4NRCH1es/00470.npy,2,9
train/id06584/289ll3BoWUg/00023.npy,68,116
train/id03334/Cz5Aoix_--k/00038.npy,10,105
train/id02578/ugGqSHnaPok/00349.npy,104,12
train/id07145/XfF09rrnIWE/00172.npy,5,97
train/id01286/YkAputrHgVs/00214.npy,32,39
train/id06250/JEGWqNwHGOk/00176.npy,33,122
train/id08653/ezCXJrUa5ds/00262.npy,35,154
train/id05935/OQdjdFwMFSI/00184.npy,18,89
train/id04372/UDvfzv9DYrE/00247.npy,18,88
train/id08928/beS1JcR8ExI/00271.npy,156,20
train/id07236/ARD_cFqjebk/00095.npy,18,72
train/id06582/Tce1kpoLffY/00326.npy,24,25
train/id07750/K92e1rTXWAE/00224.npy,28,39
train/id07955/Ya2nUm6UqLM/00196.npy,18,24
train/id02156/bvL-Fd7zc50/00318.npy,19,67
train/id03334/Cz5Aoix_--k/00035.npy,54,45
train/id00060/YIxTPBLuLE4/00195.npy,10,0
train/id02015/ifQKyueiiQ4/00359.npy,6,195
train/id05257/e9NnTAYEwME/00375.npy,35,219
train/id01265/SappLQB9_ig/00232.npy,50,162
train/id00692/B86_7Lj1zgQ/00076.npy,6,242
train/id03371/6aVdg6E6ibM/00036.npy,43,20
train/id09232/t9D5gndqjm0/00456.npy,0,118
train/id07750/HFEmHpFc6fE/00202.npy,9,109
train/id08289/rs-Ouq7i70Y/00482.npy,118,15
train/id01160/EXGTyTVHdA4/00199.npy,23,33
train/id07809/RqO-p6KJ1RA/00266.npy,5,12
train/id04618/LiaoDjEBpro/00183.npy,1,38
train/id01906/DhncvSPFRXg/00169.npy,6,10
train/id08694/Wx_Wslf5V-Y/00252.npy,6,125
train/id00888/2IHhqk0QQdA/00001.npy,38,102
train/id07618/GyJzcBQeQMA/00172.npy,50,75
train/id06986/ig9IkEZIiRc/00382.npy,2,51
train/id05171/4K1H3_Nu9Dc/00116.npy,29,76
train/id03371/J9XzshKoFzo/00092.npy,72,9
train/id06717/tFMokOT_N2c/00433.npy,1,133
train/id03414/Ozf14SGoopE/00207.npy,79,43
train/id01746/Ih3aRDYYaoY/00259.npy,12,62
train/id03896/gWNUEWbMrQw/00231.npy,12,47
train/id00664/UL0qq6ky6yk/00146.npy,24,149
train/id09010/PsZniY0iOTU/00106.npy,89,18
train/id01504/i2RogGgz5jw/00403.npy,94,13
train/id03885/ybxOtKyDV-I/00404.npy,41,92
train/id08993/2l7DYrXH-UE/00144.npy,100,6
train/id07434/qsRk0pwGusA/00358.npy,40,48
train/id08501/WJ8Vt9OKOZo/00226.npy,30,26
train/id07719/Ke0hwvkeH94/00089.npy,15,5
train/id06131/RSg0xOKiZBQ/00320.npy,37,63
train/id07776/JAh3FvqwdbU/00217.npy,59,37
train/id05165/efVBvc7wwzs/00156.npy,0,95
train/id08047/m7NveIPAW8w/00292.npy,0,80
train/id00709/wUnzQ8M9BHc/00421.npy,10,62
train/id08738/706E6JNTFO0/00037.npy,0,140
train/id03267/HFTm7Q7XhiY/00241.npy,7,346
train/id07145/Y9mLdnCuA1k/00191.npy,147,150
train/id04358/eZHoYF2yC-Y/00305.npy,4,133
train/id05265/9sUrY_lDmuE/00028.npy,5,83
train/id06411/1xOEgOBSVhA/00044.npy,12,92
train/id05699/MbgK3tTptQA/00172.npy,12,26
train/id05573/EgcP-xBqHK0/00166.npy,7,102
train/id00891/kU1DI8HsYAg/00345.npy,16,52
train/id03014/2IQS93Y2Q6Q/00046.npy,0,29
train/id07686/mG6Y-PAaEn4/00261.npy,15,87
train/id00990/UjR88QVOo3w/00217.npy,3,74
train/id00673/xYEUe4_nmF0/00499.npy,3,61
train/id08704/4KovCtkHav4/00035.npy,9,112
train/id06696/7vuYIaaH3MQ/00041.npy,37,84
train/id07744/DLybXfM5a00/00143.npy,0,127
train/id02495/gFObHCqccVk/00274.npy,62,56
train/id04125/f9rv-rAr-IE/00450.npy,17,48
train/id00568/cXd7gCf0Wj8/00291.npy,9,117
train/id00084/uhINuydTVGg/00418.npy,15,62
train/id02943/dEqrChtrQis/00184.npy,1,102
train/id02980/vEdGaNRG_wI/00448.npy,16,4
train/id07703/MRTa2XajVeI/00163.npy,23,71
train/id04349/WXwkV_wS8-I/00378.npy,46,91
train/id04199/orB0mXRF3yw/00331.npy,22,7
train/id02888/3CjrxvJR13E/00034.npy,6,98
train/id00159/L6Y4sAbZJv0/00105.npy,15,80
train/id08079/ZC4LM7uhwsw/00214.npy,0,111
train/id03994/DcdG0FSTnhw/00147.npy,87,11
train/id01906/DhncvSPFRXg/00182.npy,39,78
train/id01218/RfKZFTVLG5s/00179.npy,90,30
train/id00787/U9Uj1oMnmPc/00227.npy,54,34
train/id07178/DGsyRq7eghU/00127.npy,35,81
train/id04968/bHN_JdRVsok/00320.npy,59,71
train/id08239/rtHWcqxY8GU/00216.npy,37,112
train/id04409/JYJlrqGu-i4/00196.npy,53,68
train/id00378/XuYd50hpjmM/00237.npy,101,13
train/id02873/yE1hW5FkSQA/00472.npy,107,19
train/id02477/tMmIcue3g_Q/00357.npy,96,8
train/id05260/rtkjfmhgzLg/00409.npy,4,124
train/id00417/VbNYglWNyno/00233.npy,0,129
train/id08704/KXdAmRWrm18/00136.npy,6,150
train/id06212/JsFgoB3fBbU/00263.npy,4,19
train/id03522/0HnhGv2jWLE/00009.npy,106,20
train/id05666/xXXb0mqmeuE/00481.npy,3,74
train/id02239/9r1NNYS51-4/00121.npy,101,60
train/id04284/RujocOTwZk0/00101.npy,41,93
train/id01057/fUNLDqcXG-Q/00341.npy,17,40
train/id09225/_oYQFNfWpNI/00278.npy,40,51
train/id03267/hluL7aKoDfo/00433.npy,42,59
train/id05691/CEiiJF1F6lI/00164.npy,1,94
train/id07834/ewLqAEh15KI/00272.npy,14,94
train/id02075/6apKVu6wIVk/00086.npy,16,37
train/id08745/RtGMmMtjb-Y/00248.npy,39,99
train/id02067/T3LoZOodjkc/00301.npy,12,157
train/id07236/NlrgQN7Slxo/00229.npy,23,65
train/id04219/8fC_ZCcv1i8/00036.npy,0,72
train/id05049/lCxdvBMrLzw/00370.npy,37,87
train/id03983/XxyDlOx8VGM/00384.npy,6,111
train/id09147/lkz6dTKrAFw/00288.npy,15,88
train/id02392/3rgciX_Js0Y/00030.npy,1,101
train/id00258/voL92qPzxO4/00463.npy,80,17
train/id04419/4ZSkrJ3KVL0/00003.npy,46,43
train/id07642/jEhQPaNafLQ/00263.npy,6,197
train/id01006/SvwC8am44AI/00231.npy,47,147
train/id09192/TSN7IlwLTMo/00068.npy,11,22
train/id08376/WkGz07N_ugs/00178.npy,33,11
train/id00385/vzm6IBzIndQ/00497.npy,26,7
train/id08108/NcOBcZC-W38/00186.npy,54,48
train/id08704/3xkwaxyfvc4/00034.npy,0,96
train/id00258/voL92qPzxO4/00461.npy,2,82
train/id07670/_Ssx-OeTpGg/00228.npy,10,8
train/id03728/t2Wbsc8SN1g/00419.npy,38,5
train/id05856/ybHmjZf7rMg/00436.npy,65,38
train/id06479/gJIavS4Z0Eg/00329.npy,36,59
train/id05153/b94-9yIifsI/00393.npy,38,5
train/id06479/XunbBdgkGwU/00297.npy,15,88
train/id04518/tSECc81332w/00421.npy,9,84
train/id03028/yogXJl9H9z0/00488.npy,24,132
train/id03147/iu5no24FzQs/00360.npy,2,94
train/id00258/voL92qPzxO4/00446.npy,3,83
train/id03328/2DbhJ84ipvI/00034.npy,11,77
train/id07136/4e43eS5p3_M/00055.npy,4,141
train/id04194/JqpE0kqV3oE/00128.npy,26,81
train/id01859/fK6tqKPL9jk/00253.npy,34,70
train/id02341/FkkxCyeAA9k/00064.npy,20,21
train/id04705/WxFAGdlLqSU/00231.npy,17,122
train/id04968/bHN_JdRVsok/00318.npy,20,101
train/id04508/Vk2ekoIGP0s/00301.npy,36,85
train/id01354/l97NbuCmZtw/00375.npy,47,68
train/id03118/ScPGKwAbsI8/00236.npy,11,98
train/id06946/h3zH1831tbc/00378.npy,19,97
train/id08647/apJKh-ai8GM/00262.npy,11,112
train/id01556/giNM7bzDf-c/00383.npy,9,97
train/id00043/Y3_mlydEkfI/00294.npy,13,97
train/id08053/CtOJ9g1cdQI/00093.npy,89,6
train/id04125/f9rv-rAr-IE/00439.npy,16,88
train/id09171/4TcInzUCrQk/00064.npy,90,23
train/id04219/8fC_ZCcv1i8/00054.npy,90,3
train/id07535/LdOr4VhPgPU/00102.npy,2,174
train/id03429/QsrlRuixlBA/00225.npy,2,157
train/id03014/2IQS93Y2Q6Q/00051.npy,25,133
train/id07128/s3Fm5qN_2tA/00340.npy,78,15
train/id04247/4oEh89WmoDo/00044.npy,20,163
train/id06114/sDNS0W-0x9A/00446.npy,7,103
train/id07434/qsRk0pwGusA/00370.npy,38,51
