train/id05241/Dj1oF7eS6rg/00160,13,107
train/id05057/dAfdPFWiF9U/00361,40,112
train/id08647/JmcrGU4R0qE/00165,19,72
train/id01056/w8kyfhABWug/00419,8,95
train/id08904/Q4InyGue3xY/00238,66,26
train/id00078/Qt3ZaazWVyg/00241,4,120
train/id02578/ugGqSHnaPok/00322,14,67
train/id03942/KdIzp4IXsN0/00226,0,96
train/id03696/YLrWR_hxt70/00274,45,67
train/id06005/mKPUw0HRAh0/00376,86,11
train/id04738/JbwGs4uLpbI/00173,13,77
train/id06617/J8KAld_9QnM/00183,24,75
train/id01111/EHVwYi5KlaA/00079,110,16
train/id06988/6rMpVe4koVM/00218,121,25
train/id09032/0hG6XOKSOW8/00061,19,61
train/id01840/G-h5bs2vXO0/00087,32,33
train/id06798/tRAQkLmNQ3w/00349,70,121
train/id04684/Ld6m-lYeNgg/00176,13,31
train/id03748/YEVB1EPzcsU/00237,56,71
train/id08853/9Uo_RcmwV4o/00070,7,152
train/id06239/8lTvn4_D53g/00062,18,41
train/id00282/opQP0BOi6EI/00333,54,40
train/id02281/xA9oshztfeE/00472,11,79
train/id04961/dbj7NaMnTYw/00267,1,38
train/id00943/FJ0z1xoWGQ4/00260,6,95
train/id01054/hfgssjBDJ00/00268,24,44
train/id07158/9wtoGDD4wYs/00086,67,24
train/id04534/F4eN1I1NYdw/00103,3,82
train/id03502/CSMBbIYrNqk/00111,6,76
train/id02987/Oc46um9t8i8/00268,61,35
train/id00568/aCYpgyFlBwQ/00249,32,43
train/id04615/mJGvoxI4_Qs/00350,104,11
train/id07293/nN55T7wkuC8/00232,6,138
train/id01648/RJB7rZldFWE/00200,15,125
train/id04961/dbj7NaMnTYw/00258,27,2
train/id06597/Zqk_-zZeC_E/00270,14,83
train/id07670/_Ssx-OeTpGg/00235,53,20
train/id05066/nxMHEN-lqqY/00370,67,29
train/id03445/PquZ6utlPAg/00139,39,35
train/id08739/nzPyIOpJPlI/00416,1,137
train/id01694/j5lIy_PxhSs/00335,23,41
train/id09232/oW6LjIdqv2U/00438,46,3
train/id05710/4MC63CF7fIw/00035,12,178
train/id07719/Ke0hwvkeH94/00117,31,3
train/id08377/BkLC9VF7sho/00155,138,9
train/id01916/wVb3atz60vM/00437,45,27
train/id01355/UOQsQVFVl5s/00181,85,61
train/id01570/aF1cWxUiUw4/00231,44,97
train/id05978/yVagtqUhecM/00472,34,34
train/id08714/QLZCOzFDvWs/00258,1,88
train/id00943/FJ0z1xoWGQ4/00220,36,5
train/id02318/cNs28ZNcQ5E/00224,75,0
train/id00078/8CSAglp73BE/00073,126,34
train/id03994/DcdG0FSTnhw/00138,16,181
train/id06948/w55lanCs0wk/00468,1,136
train/id07165/HEFNhFuZrBE/00156,35,112
train/id06663/yLKCkm451dc/00452,40,120
train/id07164/PVXuYl6p4IU/00180,36,116
train/id08042/1snW2drmvgs/00045,25,48
train/id04518/hmSkqvvtgBc/00341,30,67
train/id08546/PnfAdy3j4ZE/00176,33,29
train/id05875/Ao5qQZGLGsg/00081,17,18
train/id08569/_qguQK_EjZE/00293,2,93
train/id05856/AUNdbkFYGBY/00088,37,69
train/id08317/U22rSMX_cm0/00128,44,12
train/id08243/Ytkv7ZIFjAU/00307,27,66
train/id01286/UoY-O0Sx7j8/00175,11,85
train/id06038/mVF3kjZWVVk/00417,30,22
train/id00262/YZZCv9yO00o/00231,92,18
train/id01504/1RimY4hPMgI/00040,83,43
train/id05935/1GeIo79zhwY/00001,41,49
train/id01677/_6f1M8wG82k/00158,14,93
train/id02667/lpwRSwhfHHg/00402,50,89
train/id07276/8OwQWU9bgss/00019,28,73
train/id01658/P_zSsoGnHck/00204,58,105
train/id04221/Q0wn_Oj6Reg/00156,22,128
train/id05293/CbRSqf3Qens/00060,16,63
train/id06771/ZdKutHUPf6g/00283,24,36
train/id06586/mgVh-7BgbKs/00348,51,116
train/id06323/HvMHI_lSNME/00267,91,136
train/id03992/qgfe6BjEkZs/00330,23,93
train/id02239/zCLck_3bK-w/00428,19,32
train/id03713/7cuQyAuJxZQ/00101,7,72
train/id04968/fpAVuoRnPe4/00326,13,87
train/id00076/wv0CSu4x3QQ/00358,17,58
train/id06364/_5_vwQYrOp4/00316,0,55
train/id03240/F2iBENWJV68/00060,32,25
train/id04134/zoz43kblMKw/00384,86,14
train/id00187/4QCHn_a-SQE/00066,20,28
train/id08348/8uueiOX1Zxc/00071,22,68
train/id08568/m8dySyQ4pG0/00326,19,99
train/id08917/5myd0ODMeZw/00024,72,7
train/id04257/z0x8yMSg1I4/00462,13,61
train/id02733/4wUMmiZq7bM/00076,0,5
train/id05573/S0z8Jw17CV0/00318,79,8
train/id07560/PtO3mz5YQ5s/00171,21,79
train/id00996/fxFK9L4gncs/00265,4,139
train/id02438/HFLrzH5mPuM/00131,45,167
train/id05777/l9joexNeLiU/00313,74,26
train/id04715/idNP367uWok/00282,49,52
train/id09016/6I_lLzwgvkM/00072,3,91
train/id03939/KUIaNy4xukk/00210,2,105
train/id06496/HGYYrKI-h6E/00168,51,34
train/id01764/UabrZbH8lI8/00225,53,30
train/id02214/aYaErqMNY18/00246,43,58
train/id00943/FJ0z1xoWGQ4/00081,18,55
train/id02455/OE2Cdw99lso/00187,23,45
train/id00282/INxfHMj9jjE/00095,6,65
train/id04526/DnHVQ7Hxo80/00117,48,53
train/id05241/Dj1oF7eS6rg/00164,16,94
train/id02102/cozyh3zXkoo/00311,3,124
train/id04320/K5Q6luNuZhE/00153,49,58
train/id08064/YBzVAt3j9vc/00313,201,106
train/id01504/1RimY4hPMgI/00062,13,300
train/id07272/aPLz4lCIaXA/00305,6,121
train/id01225/pvD3OE5eHJ4/00449,13,38
train/id06588/CwCGTQwJ9XE/00105,80,7
train/id00272/U5kKXE7gw1U/00183,79,22
train/id06445/T0Dmxm0HWkM/00235,8,89
train/id03994/DcdG0FSTnhw/00146,6,99
train/id05907/B34oUUmOyVc/00054,7,81
train/id01040/5sWppeJ8LaE/00022,25,84
train/id02297/xnhbLljUvRE/00491,16,60
train/id08343/Evqye-S4UvE/00087,23,56
train/id03199/oRwm7hQiTVI/00369,4,24
train/id08377/QyRPU_8lBz8/00304,44,100
train/id02733/t-7kjzR_WvQ/00470,30,49
train/id00350/oanixyCDcs8/00424,25,54
train/id08122/rcGt88k2Mso/00468,57,20
train/id01163/QTHr-dw_FvM/00223,27,23
train/id03522/Pg_nJY_RpbQ/00139,33,29
train/id08080/G9XtysFHLeA/00066,5,115
train/id07708/j0lI0wR1fbk/00362,22,119
train/id07844/S2ex6T887_8/00180,105,7
train/id04988/47te79Vkv0M/00025,0,137
train/id03923/60RTTRLebD0/00116,36,83
train/id04086/w2y-XzwjPzQ/00465,16,117
train/id02299/sV8kOfGy2ag/00451,126,3
train/id07800/X93Wp4ksuJY/00187,20,65
train/id02457/iDANloHTwEw/00247,138,112
train/id05496/zANkcC925kU/00493,0,109
train/id08837/o2qIq014z9k/00440,3,104
train/id05496/zANkcC925kU/00466,63,43
train/id09033/GE1o3HAU9wI/00157,20,31
train/id07161/sKRbocpotd8/00447,91,9
train/id02260/TM9NWmwBgm4/00192,3,111
train/id06584/D3SSw49LCm0/00114,12,83
train/id07349/WJkAAy52EUQ/00262,74,18
train/id03923/YjXA47uiZtg/00224,0,131
train/id06351/aiZVaY-28Ms/00261,1,58
train/id05288/qACxZo7k-QQ/00458,39,0
train/id03215/29U-u6eatlc/00007,58,24
train/id03334/FBQxRh-vsFA/00049,99,36
train/id01758/jJtS1XL5Dos/00411,6,69
train/id01111/EHVwYi5KlaA/00080,121,3
train/id00978/m-cXlo0aJ5M/00278,68,28
train/id05851/fyADI7MScNA/00314,109,26
train/id07351/Ro7kh6UgWiw/00290,9,179
train/id08362/liwUR7MIM7E/00377,7,161
train/id08518/4Bpez-v16U4/00037,30,125
train/id08928/pfttuRNoXy8/00355,84,72
train/id02457/iDANloHTwEw/00250,67,135
train/id00062/gFIkd4hYqp8/00353,3,108
train/id08658/4Ws-dGIQmec/00018,20,102
train/id05293/w2BcAhVY7kU/00385,19,71
train/id01193/m7uV1XlDFgk/00381,0,95
train/id05453/x-DO_Nd2grc/00439,30,91
train/id08647/FiB0mF4bc4s/00148,21,7
train/id04705/8PgY43tYJrw/00002,8,101
train/id09051/6ACKWI70Mw8/00018,46,43
train/id00708/T72vgAEX66M/00161,104,0
train/id03267/Q6v2Q4YJjYQ/00283,89,38
train/id02477/AKx1Kh-d05g/00081,51,74
train/id04705/VD2n5cWnvNs/00191,0,123
train/id06507/bLlF6hYLo-4/00240,26,83
train/id01262/D3N5wP7McUM/00233,32,78
train/id02249/btECENIiVqU/00253,1,70
train/id01750/krg9ZygCqkg/00360,57,44
train/id00741/IwXL1l_-Kt4/00112,29,132
train/id04086/5nY9P6tAvgg/00033,17,91
train/id07956/8ZASwEDw2JY/00047,148,194
train/id02361/8s41ntotMZ8/00044,119,185
train/id08933/SnIV_Ja49rk/00272,4,105
train/id06362/Zz-w-RDachQ/00332,2,158
train/id00015/J1G5blmWI-8/00164,73,35
train/id05832/5kuLjxj_m28/00031,26,90
train/id06866/_ZOFpAaw220/00323,22,118
train/id07181/g7c3ooPvAvk/00355,51,98
train/id05777/l9joexNeLiU/00311,61,46
train/id00876/Z2D-yadOn5s/00307,104,47
train/id04537/JV1h2_TZ_wk/00179,2,128
train/id00620/M28tr2eOI1Y/00133,30,71
train/id05591/_GKG_cC4g7A/00249,173,6
train/id09147/Je926AHXFGg/00084,2,245
train/id03430/OP9QDGUIdQo/00190,41,15
train/id00086/4Ubmlpsk9Us/00017,53,38
train/id07010/JeUtTHldjBA/00115,7,82
train/id06696/1P29BF8h5Hc/00009,41,65
train/id00978/m-cXlo0aJ5M/00323,28,66
train/id04705/M3FcgG6ceGs/00085,5,78
train/id02116/pKvfVsXTrRo/00340,31,100
train/id09192/vL6pBKU9Ptw/00399,33,93
train/id05060/rXbV0RA9RR0/00432,80,12
train/id01387/cozp-HM0Q6U/00307,72,66
train/id04538/McK8bPR8pzU/00177,90,10
train/id02438/4bxKauxq4dE/00018,56,27
train/id03201/DvpgD8dUt6I/00101,1,120
train/id06948/MWWG-6TUpWQ/00137,34,88
train/id09171/tNNs-iOL0gk/00455,3,79
train/id04752/j4GmOpnYhLM/00380,37,60
train/id03748/YEVB1EPzcsU/00229,20,43
train/id06360/wPHXA6I2E7Y/00447,28,6
train/id08781/U4EM_IW0D28/00354,6,115
train/id01225/D0MTcNjchr4/00164,28,66
train/id04064/erRr0OB7Gqs/00295,69,102
train/id06289/AmeIZJRLxls/00082,73,109
train/id05664/F_IsYzYxli4/00127,6,100
train/id02008/i6-TeJFV69Y/00432,21,77
train/id05186/UX8kYzeKhdg/00118,81,31
train/id01265/vrXm8wycYk4/00447,8,35
train/id07077/oi72_HHDWY4/00339,21,25
train/id04081/LvD1_6X49eM/00252,16,45
train/id05998/zH0ITC1FO_0/00485,37,25
train/id06725/XNbS84SPxow/00265,5,1
train/id04968/fpAVuoRnPe4/00327,6,198
train/id04855/dmvTzY7DYF0/00410,62,78
train/id00967/zXmuLMjuflo/00498,71,72
train/id00513/QU2z0ASRvZo/00207,5,45
train/id06584/D3SSw49LCm0/00115,59,47
train/id00816/wQ3jDWIz17M/00476,67,42
train/id03727/ZiD8t0SUhjs/00320,57,10
train/id06360/6Nd51Cq3deA/00033,9,91
train/id06958/krqXpO6HbZM/00259,78,3
train/id03755/4wGUd3oTn7o/00039,5,82
train/id04780/kFas37g1tPc/00358,4,186
train/id04221/Npw7L0DGnOU/00122,191,17
train/id01010/FCxcF7-PmP8/00094,24,94
train/id01904/0t6hbfyXsq8/00027,1,131
train/id00942/rBC5o9uVDM0/00412,36,40
train/id05480/sU4FrcJR3mA/00383,24,58
train/id06958/etFCJU7LZEc/00234,14,97
train/id08834/5p6WhuPsJ4c/00019,1,135
train/id01040/AlK2fcsfBts/00086,6,107
train/id02067/T3LoZOodjkc/00299,0,112
train/id01411/WSfPNioFcqY/00314,29,33
train/id03896/gWNUEWbMrQw/00228,46,12
train/id07623/xVANRroxuOo/00386,32,118
train/id05506/xF3jL-LRN0g/00419,115,34
train/id03918/Bp-3c4Byhuc/00094,25,87
train/id06415/TyOc3DHYMJc/00240,20,107
train/id07434/qsRk0pwGusA/00362,0,105
train/id07856/NFqZ-v0kd4Y/00126,9,76
train/id08064/GdIo1RqhHrU/00117,7,4
train/id05693/n-qLWtEWWd4/00342,76,48
train/id01806/OQJ29U1lZ_0/00178,48,37
train/id02156/HDBgXPNM974/00171,19,82
train/id01713/mZce3tZCtJo/00325,7,49
train/id05454/hvTD1tmABcs/00353,1,90
train/id06212/SZ4Jx_7brjY/00343,1,110
train/id02534/vN_u1WJsK8w/00463,74,3
train/id00806/5lkFjFlWtZU/00087,42,84
train/id05832/5kuLjxj_m28/00034,20,65
train/id01678/nWCyg5ZhfB0/00381,10,80
train/id07578/cjo5S9iUNyw/00378,26,28
train/id06617/hlLvAOn7Ytw/00393,16,87
train/id05066/UJcym2iXK9k/00233,38,66
train/id03014/uHI4NRCH1es/00470,2,9
train/id06584/289ll3BoWUg/00023,68,116
train/id03334/Cz5Aoix_--k/00038,10,105
train/id02578/ugGqSHnaPok/00349,104,12
train/id07145/XfF09rrnIWE/00172,5,97
train/id01286/YkAputrHgVs/00214,32,39
train/id06250/JEGWqNwHGOk/00176,33,122
train/id08653/ezCXJrUa5ds/00262,35,154
train/id05935/OQdjdFwMFSI/00184,18,89
train/id04372/UDvfzv9DYrE/00247,18,88
train/id08928/beS1JcR8ExI/00271,156,20
train/id07236/ARD_cFqjebk/00095,18,72
train/id06582/Tce1kpoLffY/00326,24,25
train/id07750/K92e1rTXWAE/00224,28,39
train/id07955/Ya2nUm6UqLM/00196,18,24
train/id02156/bvL-Fd7zc50/00318,19,67
train/id03334/Cz5Aoix_--k/00035,54,45
train/id00060/YIxTPBLuLE4/00195,10,0
train/id02015/ifQKyueiiQ4/00359,6,195
train/id05257/e9NnTAYEwME/00375,35,219
train/id01265/SappLQB9_ig/00232,50,162
train/id00692/B86_7Lj1zgQ/00076,6,242
train/id03371/6aVdg6E6ibM/00036,43,20
train/id09232/t9D5gndqjm0/00456,0,118
train/id07750/HFEmHpFc6fE/00202,9,109
train/id08289/rs-Ouq7i70Y/00482,118,15
train/id01160/EXGTyTVHdA4/00199,23,33
train/id07809/RqO-p6KJ1RA/00266,5,12
train/id04618/LiaoDjEBpro/00183,1,38
train/id01906/DhncvSPFRXg/00169,6,10
train/id08694/Wx_Wslf5V-Y/00252,6,125
train/id00888/2IHhqk0QQdA/00001,38,102
train/id07618/GyJzcBQeQMA/00172,50,75
train/id06986/ig9IkEZIiRc/00382,2,51
train/id05171/4K1H3_Nu9Dc/00116,29,76
train/id03371/J9XzshKoFzo/00092,72,9
train/id06717/tFMokOT_N2c/00433,1,133
train/id03414/Ozf14SGoopE/00207,79,43
train/id01746/Ih3aRDYYaoY/00259,12,62
train/id03896/gWNUEWbMrQw/00231,12,47
train/id00664/UL0qq6ky6yk/00146,24,149
train/id09010/PsZniY0iOTU/00106,89,18
train/id01504/i2RogGgz5jw/00403,94,13
train/id03885/ybxOtKyDV-I/00404,41,92
train/id08993/2l7DYrXH-UE/00144,100,6
train/id07434/qsRk0pwGusA/00358,40,48
train/id08501/WJ8Vt9OKOZo/00226,30,26
train/id07719/Ke0hwvkeH94/00089,15,5
train/id06131/RSg0xOKiZBQ/00320,37,63
train/id07776/JAh3FvqwdbU/00217,59,37
train/id05165/efVBvc7wwzs/00156,0,95
train/id08047/m7NveIPAW8w/00292,0,80
train/id00709/wUnzQ8M9BHc/00421,10,62
train/id08738/706E6JNTFO0/00037,0,140
train/id03267/HFTm7Q7XhiY/00241,7,346
train/id07145/Y9mLdnCuA1k/00191,147,150
train/id04358/eZHoYF2yC-Y/00305,4,133
train/id05265/9sUrY_lDmuE/00028,5,83
train/id06411/1xOEgOBSVhA/00044,12,92
train/id05699/MbgK3tTptQA/00172,12,26
train/id05573/EgcP-xBqHK0/00166,7,102
train/id00891/kU1DI8HsYAg/00345,16,52
train/id03014/2IQS93Y2Q6Q/00046,0,29
train/id07686/mG6Y-PAaEn4/00261,15,87
train/id00990/UjR88QVOo3w/00217,3,74
train/id00673/xYEUe4_nmF0/00499,3,61
train/id08704/4KovCtkHav4/00035,9,112
train/id06696/7vuYIaaH3MQ/00041,37,84
train/id07744/DLybXfM5a00/00143,0,127
train/id02495/gFObHCqccVk/00274,62,56
train/id04125/f9rv-rAr-IE/00450,17,48
train/id00568/cXd7gCf0Wj8/00291,9,117
train/id00084/uhINuydTVGg/00418,15,62
train/id02943/dEqrChtrQis/00184,1,102
train/id02980/vEdGaNRG_wI/00448,16,4
train/id07703/MRTa2XajVeI/00163,23,71
train/id04349/WXwkV_wS8-I/00378,46,91
train/id04199/orB0mXRF3yw/00331,22,7
train/id02888/3CjrxvJR13E/00034,6,98
train/id00159/L6Y4sAbZJv0/00105,15,80
train/id08079/ZC4LM7uhwsw/00214,0,111
train/id03994/DcdG0FSTnhw/00147,87,11
train/id01906/DhncvSPFRXg/00182,39,78
train/id01218/RfKZFTVLG5s/00179,90,30
train/id00787/U9Uj1oMnmPc/00227,54,34
train/id07178/DGsyRq7eghU/00127,35,81
train/id04968/bHN_JdRVsok/00320,59,71
train/id08239/rtHWcqxY8GU/00216,37,112
train/id04409/JYJlrqGu-i4/00196,53,68
train/id00378/XuYd50hpjmM/00237,101,13
train/id02873/yE1hW5FkSQA/00472,107,19
train/id02477/tMmIcue3g_Q/00357,96,8
train/id05260/rtkjfmhgzLg/00409,4,124
train/id00417/VbNYglWNyno/00233,0,129
train/id08704/KXdAmRWrm18/00136,6,150
train/id06212/JsFgoB3fBbU/00263,4,19
train/id03522/0HnhGv2jWLE/00009,106,20
train/id05666/xXXb0mqmeuE/00481,3,74
train/id02239/9r1NNYS51-4/00121,101,60
train/id04284/RujocOTwZk0/00101,41,93
train/id01057/fUNLDqcXG-Q/00341,17,40
train/id09225/_oYQFNfWpNI/00278,40,51
train/id03267/hluL7aKoDfo/00433,42,59
train/id05691/CEiiJF1F6lI/00164,1,94
train/id07834/ewLqAEh15KI/00272,14,94
train/id02075/6apKVu6wIVk/00086,16,37
train/id08745/RtGMmMtjb-Y/00248,39,99
train/id02067/T3LoZOodjkc/00301,12,157
train/id07236/NlrgQN7Slxo/00229,23,65
train/id04219/8fC_ZCcv1i8/00036,0,72
train/id05049/lCxdvBMrLzw/00370,37,87
train/id03983/XxyDlOx8VGM/00384,6,111
train/id09147/lkz6dTKrAFw/00288,15,88
train/id02392/3rgciX_Js0Y/00030,1,101
train/id00258/voL92qPzxO4/00463,80,17
train/id04419/4ZSkrJ3KVL0/00003,46,43
train/id07642/jEhQPaNafLQ/00263,6,197
train/id01006/SvwC8am44AI/00231,47,147
train/id09192/TSN7IlwLTMo/00068,11,22
train/id08376/WkGz07N_ugs/00178,33,11
train/id00385/vzm6IBzIndQ/00497,26,7
train/id08108/NcOBcZC-W38/00186,54,48
train/id08704/3xkwaxyfvc4/00034,0,96
train/id00258/voL92qPzxO4/00461,2,82
train/id07670/_Ssx-OeTpGg/00228,10,8
train/id03728/t2Wbsc8SN1g/00419,38,5
train/id05856/ybHmjZf7rMg/00436,65,38
train/id06479/gJIavS4Z0Eg/00329,36,59
train/id05153/b94-9yIifsI/00393,38,5
train/id06479/XunbBdgkGwU/00297,15,88
train/id04518/tSECc81332w/00421,9,84
train/id03028/yogXJl9H9z0/00488,24,132
train/id03147/iu5no24FzQs/00360,2,94
train/id00258/voL92qPzxO4/00446,3,83
train/id03328/2DbhJ84ipvI/00034,11,77
train/id07136/4e43eS5p3_M/00055,4,141
train/id04194/JqpE0kqV3oE/00128,26,81
train/id01859/fK6tqKPL9jk/00253,34,70
train/id02341/FkkxCyeAA9k/00064,20,21
train/id04705/WxFAGdlLqSU/00231,17,122
train/id04968/bHN_JdRVsok/00318,20,101
train/id04508/Vk2ekoIGP0s/00301,36,85
train/id01354/l97NbuCmZtw/00375,47,68
train/id03118/ScPGKwAbsI8/00236,11,98
train/id06946/h3zH1831tbc/00378,19,97
train/id08647/apJKh-ai8GM/00262,11,112
train/id01556/giNM7bzDf-c/00383,9,97
train/id00043/Y3_mlydEkfI/00294,13,97
train/id08053/CtOJ9g1cdQI/00093,89,6
train/id04125/f9rv-rAr-IE/00439,16,88
train/id09171/4TcInzUCrQk/00064,90,23
train/id04219/8fC_ZCcv1i8/00054,90,3
train/id07535/LdOr4VhPgPU/00102,2,174
train/id03429/QsrlRuixlBA/00225,2,157
train/id03014/2IQS93Y2Q6Q/00051,25,133
train/id07128/s3Fm5qN_2tA/00340,78,15
train/id04247/4oEh89WmoDo/00044,20,163
train/id06114/sDNS0W-0x9A/00446,7,103
train/id07434/qsRk0pwGusA/00370,38,51
train/id03227/yV1XW-dvg-k/00422,29,51
train/id01614/prdu_IkW1ok/00421,11,113
train/id03328/BW7kC3o_KGw/00148,23,122
train/id06584/bW3Z9JqGo0I/00294,11,88
train/id06424/EBWSTYHVJa4/00048,22,68
train/id07982/NeZfdoOWDXY/00176,38,93
train/id06663/cWTAztcGeiM/00369,25,82
train/id07618/GyJzcBQeQMA/00180,37,3
train/id09269/c2E9Bb9nB8s/00193,29,7
train/id02157/4t_7q_igmDg/00011,11,78
train/id06250/1Lnv0Ea1Oh8/00034,11,73
train/id09225/_oYQFNfWpNI/00177,60,16
train/id01387/aLvmbNRNAUk/00284,39,123
train/id02534/TEp3Rf_Eo6M/00170,1,63
train/id01768/XRdSh30_NSs/00204,53,18
train/id09088/bWTzFX4QJLk/00325,64,28
train/id01840/G-h5bs2vXO0/00088,9,85
train/id06070/J8UUuP8qmdU/00148,82,8
train/id00996/bupJKUfWiOU/00185,51,11
train/id04742/t0QdkSZYXco/00426,15,81
train/id04534/woDM0hjox74/00468,106,3
train/id02392/QPyndR_XqA0/00224,21,216
train/id04903/iXr6nonQpPY/00429,58,28
train/id07531/jFZpL8F4FgU/00293,65,213
train/id02102/cozyh3zXkoo/00309,7,267
train/id04757/UL5v0g2AEKc/00207,90,11
train/id00680/h5bY3ntBQx0/00329,16,129
train/id03313/uQw0eLzfGNI/00431,16,1
train/id08834/QMR16XIusRk/00196,33,33
train/id03227/fYjwOVgRMUA/00265,72,40
train/id09269/yRejuJYVDUw/00424,19,106
train/id02721/Ines6IE-qtc/00129,0,114
train/id06109/jBknm3HgBVU/00415,23,32
train/id05738/q4NNZOGAi7k/00435,31,68
train/id07703/F7TT2QyRV4E/00097,64,22
train/id05632/AysvS86CeRE/00082,3,101
train/id05480/sU4FrcJR3mA/00402,19,79
train/id04617/BM3uOHDEGZ8/00076,51,15
train/id08604/us9fGR4eEDw/00398,10,140
train/id08573/398Pc6Lef2A/00006,16,105
train/id06477/zFju2p7wx6A/00465,21,70
train/id08236/5KyYCGq_xbE/00065,0,80
train/id05272/s_q4KcSfQDQ/00468,2,129
train/id05832/5kuLjxj_m28/00045,18,96
train/id02760/8skJygjXPdU/00089,22,82
train/id07618/GyJzcBQeQMA/00204,143,15
train/id03923/YjXA47uiZtg/00214,71,28
train/id08289/gCQCRazGJww/00381,88,27
train/id09052/GLB6siMkVP8/00218,58,57
train/id00806/5lkFjFlWtZU/00090,12,88
train/id06411/1xOEgOBSVhA/00039,18,13
train/id07360/2tNZosO8ULA/00033,20,78
train/id06551/lNhs0XSeaRA/00315,55,71
train/id06414/vL_36wZN6c0/00443,91,44
train/id08742/Tc_FOxOBXEg/00109,15,44
train/id06252/DhvFfAjTGoo/00180,11,87
train/id01776/vY8ZiKHb_4E/00465,14,77
train/id04842/4wxzg_V7u8A/00082,4,82
train/id03810/bK4n2g2NhQw/00367,65,28
train/id05691/CEiiJF1F6lI/00176,49,49
train/id06717/06AUXPoPRFg/00001,9,87
